,UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Candidate
436,Óscar Villamizar M.,@OscarVillamiz,2019-03-11T19:30:10.000Z,"Hoy son 365 días trabajando por mi departamento,por construir un Santander seguro y sostenible.Gracias a todos los santandereanos que dieron su voto de confianza,por darme la oportunidad de luchar todos los días por sus necesidades e intereses. ¡Seguiremos trabajando por ustedes!",3,12,56,Uribe
437,Jennifer Arias,@JenniferAriasF,2019-02-24T01:30:45.000Z,"Maduro es un cobarde, permitir que la GNB queme los alimentos y medicamentos que eran para calmar el hambre y la enfermedad de su gente, es un acto repudiable y canalla. Con mayor razón, ratificamos hoy el respaldo a nuestros hermanos venezolanos. 

#23Feb 
#VenezuelaLibre",5,106,197,Uribe
438,Juan Espinal CD 116,@Juan_EspinalR,2019-02-24T00:07:10.000Z,"Hoy comprendí y viví el dolor de patria de mis hermanos  venezolanos, no vamos a parar de acompañar su lucha por la libertad y la democracia, dolió el alma profundamente . #Maduro eres un cobarde! #23Febrero #Venezuela 
@PaolaHolguin",89,"1,1 mil","1,5 mil",Uribe
439,Margarita R. CD,@MargaritaRepo,2019-02-24T00:53:04.000Z,"'Señores de las FF.AA. Ustedes no le deben lealtad a un dictador indolente que quema comida al frente de hambrientos, y quema medicina al frente de personas enfermas' 
@jguaido",18,333,518,Uribe
440,Fernando Nicolás Araújo,@FNAraujoR,2019-02-24T01:02:31.000Z,"Hoy, desde el puente Francisco de Paula Santander, pude ver el trabajo abnegado, prudente y diligente de nuestros policías y defensa civil. Siempre atentos y humildes para dar oportuna asistencia a heridos. 

Venezolanos, no están solos. #23FebAyudaYLibertad #23Feb",8,146,276,Uribe
441,Iván Duque,@IvanDuque,2019-02-17T20:35:01.000Z,"Hace un mes el ELN cometió el brutal atentado terrorista contra Escuela de Cadetes General Santander. Hoy, rendimos sentido homenaje a los 22 jóvenes que perdieron la vida en este infame ataque. Trabajaremos sin descanso para que todos los responsables respondan ante la justicia.",614,"2,7 mil","6,1 mil",Uribe
442,Centro Democrático,@CeDemocratico,2019-02-17T00:08:33.000Z,"En nuestro partido, la democracia siempre será uno de los valores más importantes
Por eso la elección del que sea el candidato a la Alcaldía de Bogotá por el Centro Democrático va a contar con la participación de la ciudadanía y nuestros militantes.",28,70,171,Uribe
443,Nubia Stella Martínez,@NubiaSMartinez,2019-02-09T17:20:15.000Z,"Hoy seguimos trabajando por nuestra capital en el tercer Foro Democrático de precandidatos a la Alcaldía de Bogotá con 
@SamuelHoyosM
, 
@angelagarzonc
 y 
@Diego_Molano
.
#ForoAmbientalCD",1,34,90,Uribe
444,Nubia Stella Martínez,@NubiaSMartinez,2019-02-11T13:41:41.000Z,"Ayer se cumplieron 500 días en los que un hombre inocente ha estado privado de la libertad. 
Enviamos una luz de esperanza a su familia para que sigan esta ardua lucha.",6,74,101,Uribe
445,Nubia Stella Martínez,@NubiaSMartinez,2019-02-11T16:48:56.000Z,En días de especulaciones no sobra precisar que todavía no hay candidaturas definidas para las próximas elecciones de alcaldes y gobernadores y mucho menos avales,32,269,373,Uribe
446,Nubia Stella Martínez,@NubiaSMartinez,2019-02-12T16:53:03.000Z,"Nuestros corporados comprometidos con el fortalecimiento de las bases del partido. 

Gracias al representante a la Cámara por Antioquia, 
@estebanquincar
 la concejal de la ciudad de Medellín 
@NatalyVelezL
 y a sus equipos de trabajo.",,28,63,Uribe
447,Nubia Stella Martínez,@NubiaSMartinez,2019-02-12T23:54:52.000Z,"Nos reunimos con la bancada del 
@CeDemocratico
 para apoyar de forma incondicional el PND presentado por nuestro presidente Iván Duque.
Estamos seguros que el cumplimiento de sus objetivos nos llevará a una Colombia más equitativa y justa.",6,97,216,Uribe
448,Álvaro Uribe Vélez,@AlvaroUribeVel,2019-02-01T16:08:42.000Z,"Resultados Gbno Pte Duque 

¡Qué bueno que ya se empiece a ver el incremento de la Confianza de Inversión que redundará en mejores oportunidades para los colombianos!

Enero histórico para la Bolsa de Colombia | Finanzas | Economía | Portafolio",193,766,"1,4 mil",Uribe
449,Christian Garcés CD 101,@ChriGarces,2019-01-30T21:33:04.000Z,"Celebramos que Argentina le apueste a la inclusión. El PL 179 que presentamos junto con 
@gabrieljvelasco
 en 
@CamaraColombia
 para unificar el lenguaje de señas en nuestro país, seguirá su trámite y no descansaremos hasta convertirlo en ley de la República.",2,23,51,Uribe
450,Fernando Nicolás Araújo,@FNAraujoR,2019-01-29T20:37:04.000Z,La JEP no puede seguir buscando excusas para evitar la extradición de Jesús Santrich. La impunidad incentiva la violencia y el narcotráfico ¡extraditen a Santrich! #JEPEsImpunidad,234,"1,1 mil","1,7 mil",Uribe
451,Nubia Stella Martínez,@NubiaSMartinez,2019-01-25T17:32:50.000Z,"@VickyDavilaH
 @WRadioColombia",508,378,737,Uribe
452,Nubia Stella Martínez,@NubiaSMartinez,2019-01-25T13:05:28.000Z,"El mensaje publicado el día de hoy frente a la tendencia de #NoOigoWRadio fue realizado por un community manager, hecho que condeno y desautorizo

Los mensajes han sido eliminados y ofrezco mis disculpas a un medio al que respeto","1,3 mil",625,"1,4 mil",Uribe
453,Nubia Stella Martínez,@NubiaSMartinez,2019-01-25T12:51:07.000Z,"Desautorizo enérgicamente un mensaje que fue enviado irregularmente desde mi cuenta de Twitter y que me atribuye críticas a la W y a la periodista Vicky Dávila, medio y profesional por quienes solo tengo respeto y consideración. Ofrezco disculpas.",621,569,"1,2 mil",Uribe
454,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2019-01-23T21:15:40.000Z,#GuaidóEsElPresidente,2,24,73,Uribe
455,Ciro Alejandro Ramirez,@CIROARAMIREZ,2019-01-23T21:12:17.000Z,#GuaidóEsElPresidente Hoy nuestros hermanos Venezolanos están más unidos que nunca por la libertad de su país  . Aquí se empieza a dar un paso hacia una transición democrática que devuelva la tranquilidad y estabilidad a Venezuela. ,4,67,150,Uribe
456,Carlos Felipe Mejía,@CARLOSFMEJIA,2019-01-23T21:03:42.000Z,"Mientras el usurpador 
@NicolasMaduro
 rompe relaciones con Estados Unidos,
@jguaido
, presidente legítimo de Venezuela, pide a las representaciones diplomáticas desconocer cualquier orden del tirano. Su propósito es restablecer el orden. #GuaidóEsElPresidente #VenezuelaGritaLibertad",5,139,207,Uribe
457,Centro Democrático,@CeDemocratico,2019-01-23T20:50:01.000Z,#GuaidóEsElPresidente,7,47,112,Uribe
458,Paloma Valencia L,@PalomaValenciaL,2019-01-22T16:05:12.000Z,"#ONURespaldaAColombia este comunicado deja claro que los responsables del atentando deben ser sometidos a la Justicia 
Pide colaboración de todos los países",67,297,407,Uribe
459,Centro Democrático,@CeDemocratico,2019-01-22T15:51:20.000Z,TODO ACTO TERRORISTA ES INJUSTIFICABLE. #ONUrespaldaAColombia,7,36,49,Uribe
460,Paloma Valencia L,@PalomaValenciaL,2019-01-22T16:00:00.000Z,"Ningún país puede defender a los responsables de terrorismo 
¿Algún país se atreverá a pedir que se levanten las órdenes de captura de los responsables del acto terrorista de la Escuela General Santander? 
#ONURespaldaAColombia",54,192,279,Uribe
461,Óscar Villamizar M.,@OscarVillamiz,2019-01-22T15:55:29.000Z,"#ONURespaldaAColombia Celebro el respaldo que recibe el presidente 
@IvanDuque
 de la comunidad internacional en su lucha frontal contra los actos terroristas y criminales del #ELN. 
@CeDemocratico
 @CamaraColombia",6,34,54,Uribe
462,Juan Espinal Representante,@SiTeRepresenta,2019-01-22T15:51:00.000Z,"#ONURespaldaAColombia 
@ONU_es
 manifiesta que todo acto terrorista es criminal e injustificable.
@Juan_EspinalR
 @PaolaHolguin
 @simonmolinag
 @CeDemocratico",3,13,31,Uribe
463,Nubia Stella Martínez,@NubiaSMartinez,2019-01-22T15:42:39.000Z,#ONURespaldaAColombia || No puede haber más impunidad para terroristas en Colombia. Necesitamos una justicia real para proteger a nuestros ciudadanos.,10,96,180,Uribe
464,Hernán Garzón,@HernanGarzonRep,2019-01-22T15:40:14.000Z,"La ONU subraya la necesidad de llevar ante la justicia a los autores, organizadores, financiadores y patrocinadores del terrorismo. #ONUrespaldaAColombia",2,30,56,Uribe
465,Nicolás Pérez Vásquez,@nperezvasquez,2019-01-20T01:57:11.000Z,"En el Gobierno de 
@AlvaroUribeVel
 se combatió el terrorismo, gracias a la Seguridad Democrática se debilitaron grupos criminales y en Colombia logramos importantes avances en materia económica y social. 
#UribeColombiaEstáContigo",64,466,791,Uribe
466,Santiago Valencia G.,@sanvalgo,2019-01-20T01:41:08.000Z,"""Gracias 
@AlvaroUribeVel
 porque sin su trabajo no hubiéramos recuperado la confianza y la seguridad de nuestro país."" #UribeColombiaEstáContigo",126,807,"1,6 mil",Uribe
467,Samuel Hoyos Mejía,@SamuelHoyosM,2019-01-17T20:24:40.000Z,"Invito a todos los bogotanos, sin importar su posición política, a que nos unamos contra el terrorismo y la violencia. Todos mañana a las 6 pm en la Escuela General Santander para despedir a nuestros héroes con honores. #NoAlTerrorismo",232,683,"1,4 mil",Uribe
468,Nubia Stella Martínez,@NubiaSMartinez,2019-01-18T16:10:21.000Z,Todos los ciudadanos saldremos este domingo a honrar a nuestros héroes. Colombia está con ustedes. Los colombianos rechazamos el atroz crimen ejecutado por el ELN el día de ayer. #MarchaPorNuestrosHéroes,18,139,254,Uribe
469,Paloma Valencia L,@PalomaValenciaL,2019-01-17T20:39:53.000Z,"Mañana Viernes 6 pm, habrá un plantón frente de la Escuela de Cadetes General Santander para repudiar el atentado terrorista del día de hoy
velas para honrar la memoria de las víctimas.
#TodosContraElTerrorismo.",130,654,"1,3 mil",Uribe
470,Santiago Valencia G.,@sanvalgo,2019-01-17T16:51:33.000Z,"Apoyo y respaldo total al Presidente 
@IvanDuque
 , no podemos ceder ni flaquear ante los cobardes actos de terrorismo de quienes quieren llegar al poder debilitando las instituciones. Adelante con todo presidente y 
@PoliciaColombia",8,128,279,Uribe
471,Fernando Nicolás Araújo,@FNAraujoR,2019-01-17T16:00:31.000Z,"#EstamosConNuestrosHéroes TODOS estamos con la Policía Nacional, héroes que no descansan en proteger a Colombia.",1,42,76,Uribe
472,Fernando Nicolás Araújo,@FNAraujoR,2019-01-17T17:07:30.000Z,"Atentado en la Escuela General Santander es contra los colombianos, la democracia, la paz, la constitución, el Estado de Derecho. 

A nuestros héroes: no están solos, los respaldamos y no nos vamos a dejar doblegar por la violencia y el terror. 

#EstamosConNuestrosHéroes",6,59,125,Uribe
473,Nicolás Pérez Vásquez,@nperezvasquez,2019-01-17T16:18:07.000Z,"Condenamos el cobarde atentado en la Escuela de Policía General Santander que deja 8 muertos y heridos. 
Esperamos se identifiquen a los responsables en el menor tiempo posible. Toda mi solidaridad con los familiares de las víctimas.
#EstamosConNuestrosHéroes",3,23,36,Uribe
474,Fernando Nicolás Araújo,@FNAraujoR,2019-01-17T17:05:38.000Z,"Atentar contra nuestra Policía es atentar contra todo el pueblo colombiano, contra nuestra democracia. Toda nuestra solidaridad, no están solos, los vamos a respaldar y no nos vamos a dejar doblegar por la violencia ni por los terroristas #EstamosConNuestrosHéroes",19,176,392,Uribe
475,Paloma Valencia L,@PalomaValenciaL,2019-01-17T16:23:23.000Z,"La violencia no la justifica nada. Ni la política, ni el deseo de paz. No es el momento de exculpar a quien sin temor asesina y siembra terror. 

Unión y firmeza
#EstamosConNuestrosHeroes",89,349,785,Uribe
476,MinComercio Colombia,@MincomercioCo,2019-01-17T17:08:51.000Z,#NoAlTerrorismo | Rechazamos los hechos ocurridos hoy en la Escuela de Policía General Santander. #EstamosConNuestrosHéroes,3,76,131,Uribe
477,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2019-01-17T16:33:51.000Z,"Colombia no debe volver a vivir oscuras épocas del terrorismo y el miedo, como ocurrió en El Nogal y en la 
@LaMilitar
 hace unos años.

¡La impunidad es la madre de todos los vicios, el país exige que se combata y enfrente esa criminalidad!

#EstamosConNuestrosHeroes",5,48,74,Uribe
478,Álvaro Uribe Vélez,@AlvaroUribeVel,2019-01-14T00:41:27.000Z,"Utilizaron  l democracia para destruirla;
Engañaron a l empresa privada para eliminarla;
Sedujeron a los pobres, les sacaron el voto y anularon l política social;
Hablaban contra l corrupción y l elevaron a máxima expresión;
Y secuestran los vestigios q sobreviven:

Chávez-Maduro",832,"4,3 mil",6 mil,Uribe
479,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2019-01-09T23:49:19.000Z,"#Comunicado - ""Tras diálogo con 
@JGuaido
 y próximos al #10DeEnero: es inaceptable que aún exista una dictadura, hago llamado a respaldar a la 
@AsambleaVE
, e insisto en juzgamiento a 
@NicolasMaduro
 y que se restablezca la democracia en Venezuela"" 

https://juandavelez.com/prensa/comunicado-respaldo-a-la-democracia-y-a-la-asamblea-nacional-de-venezuela/…",12,132,169,Uribe
480,Álvaro Uribe Vélez,@AlvaroUribeVel,2019-01-01T01:45:11.000Z,"Que Dios proteja a Colombia en 2019;

Me conceda 100x100 de amor a esta Patria; mucha laboriosidad; toda la combatividad democrática; y, cero odio.

Protejamos a las familias","1,6 mil","3,3 mil","10,6 mil",Uribe
481,Guillermo Botero,@GuillermoBotero,2018-12-27T19:06:26.000Z,"Del 1 de enero al 7 de agosto se habian erradicado 29.754 hectáreas con un promedio 136 hectáreas por día.  En este gobierno se han erradicado 30.262 con un promedio de 211. Hemos superado la meta anual en un 20% llegando a 60 mil hectáreas, gracias a la nueva estrategia.",60,372,643,Uribe
482,Christian Garcés CD 101,@ChriGarces,2018-12-26T13:53:57.000Z,"#BoletínDePrensa | Presidente 
@IvanDuque
 firma Decreto de desarme adicionando parágrafo para reglamentar mejor los casos especiales y las excepciones.",29,77,131,Uribe
483,Álvaro Uribe Vélez,@AlvaroUribeVel,2018-12-24T12:47:08.000Z,"Dios mío, gracias por haberme permitido recorrer tanta Patria año, dame fuerzas para seguir y ayúdame a mantener la piedra amarrada 

Feliz Navidad",2 mil,3 mil,"10,4 mil",Uribe
484,Juan Espinal CD 116,@Juan_EspinalR,2018-11-29T23:13:46.000Z,"#GarantíasParaArias creo en la justicia, y espero que obre con justicia en el caso de 
@AndresFelArias
 se está a tiempo!",1,51,67,Uribe
485,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2018-11-29T23:12:00.000Z,"Andrés Felipe Arias fue condenado por hechos diferentes a aquellos por los cuales fue acusado, por eso uno de los 8 magistrados salvó el voto.

#GarantíasParaArias",15,107,162,Uribe
486,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2018-11-29T23:43:13.000Z,"Gracia al Comité de DD.HH por haber estudiado el caso de Andrés Felipe Arias y demostrar que los Derechos Humanos son universales y atemporales, no tienen partido ni apellido y serán siempre protegidos por el sistema de la ONU
#GarantíasParaArias",7,46,103,Uribe
487,#PaolaMiSenadora,@PaolaSenadora,2018-11-28T19:00:46.000Z,"#VandalismoNoEsEducación Con educación son las ideas y no las vías de hecho las que construyen país 
@CeDemocratico
 @PaolaHolguin
  @Juan_EspinalR",2,22,50,Uribe
488,Nubia Stella Martínez,@NubiaSMartinez,2018-11-19T21:45:36.000Z,"¡Sé parte de nuestra familia! Hasta el 25 de enero el CD estará recibiendo nuevos miembros que quieran trabajar por una mejor Colombia. No importa si te acaban de entregar la cédula o si ya te ceden las sillas azules en los buses, este hogar es para ti. http://militancia.centrodemocratico.com",52,275,453,Uribe
489,Nubia Stella Martínez,@NubiaSMartinez,2018-11-14T15:49:11.000Z,"Recibimos con mucha alegría la decisión frente al caso de 
@AndresFelArias
.  #EstamosConArias Comunicado/ El Centro Democrático celebra la decisión del Comité de Derechos Humanos en favor del exministro Andrés Felipe Arias

https://centrodemocratico.com/?p=4820",3,40,87,Uribe
490,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2018-11-14T12:53:44.000Z,"""Estamos con Andrés Felipe Arias y su familia. Respetuosamente pedimos al Gobierno Nacional que cumpla el fallo del Comité de Derechos Humanos de Naciones Unidas (
@OACNUDH
)"" Congresistas del 
@CeDemocratico
 

https://juandavelez.com/prensa/estamos-con-andres-felipe-arias-congresistas-del-centro-democratico/…

#EstamosConArias",27,210,305,Uribe
491,Álvaro Uribe Vélez,@AlvaroUribeVel,2018-10-18T18:17:05.000Z,Este 20 de octubre #MeLaJuegoPorLosNiños,20,130,214,Uribe
492,Gustavo Londoño,@_GustavoLondono,2018-10-18T18:21:17.000Z,Los invito el 20 de octubre a marchar por los niños de Colombia #MeLaJuegoPorLosNiños,5,27,72,Uribe
493,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2018-10-12T22:48:35.000Z,"Solicito a 
@CancilleriaCol
, al Canciller 
@CarlosHolmesTru
, se le conceda estatus de refugiado a 
@Lorent_Saleh
 y se le proteja y resguarde su vida inmediatamente en Colombia.
@NicolasMaduro
 tiene que caer y la democracia venezolana debe restablecerse.

https://juandavelez.com/prensa/solicitud-a-cancilleria-se-conceda-condicion-de-refugiado-a-lorent-saleh/…",33,392,453,Uribe
494,Marcos Díaz Barrera,@marcosdiazba,2018-10-10T23:03:07.000Z,"La defensa de la educación pública ha sido una lucha constante, que no cesará hasta que esta no sólo sea un principio que se como un enunciado más que engalana nuestra Constitución Política Colombiana, sino como una prioridad ejecutada para salvar sociedades.",2,1,12,Uribe
495,Edwin Ballesteros,@EdwBallesteros,2018-10-08T14:00:01.000Z,"Los invito a que nos unamos a este #Velatón por la pronta liberación del pequeño Cristo José Contreras.
Martes 9 de octubre 
Lugar: Parque San Pío (Bucaramanga) 
Hora: 8:00 p. m. 
¡Los niños son sagrados! 
#LiberenACristoJoséYa",5,60,96,Uribe
496,Álvaro Uribe Vélez,@AlvaroUribeVel,2018-10-06T18:16:58.000Z,"""Recarga Verde"": innovación social y ambiental. 
Gran ejemplo y legado para las nuevas generaciones.",55,662,"1,2 mil",Uribe
497,Álvaro Uribe Vélez,@AlvaroUribeVel,2018-10-05T15:11:36.000Z,"En defensa de los niños; contra la criminalidad. 
Misa y vigilia hoy en el Parque del Poblado, 6:30 pm.",48,385,760,Uribe
